Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
mostly59-03fb-4773-bff4-d58804c9ec77,Male,Hispanic,47,Master,20,Sales Executive,"Statistics, Python, Deep Learning",PMP,101.7,No
mostly17-ec59-4ce1-ac2e-229675a6a39d,Male,Hispanic,57,PhD,13,HR Manager,"AWS, C++, SQL",AWS,100.5,No
mostlyb3-9638-4aaf-9563-1c0980be54c1,Male,Other,31,Bachelor,12,Project Manager,"SQL, AWS, Git",None,78.8,Yes
mostly2e-cd2f-47ef-ab50-2c87c341ff20,Female,Black,29,Bachelor,24,Data Scientist,"Budgeting, Scrum, Scheduling",None,81.1,No
mostlya4-68c2-4e5f-a3fe-4e26cb5eda8a,Non-binary,Black,21,Bachelor,12,Software Engineer,"Git, Java, C++",None,66.3,No
mostly68-d24c-4664-a6ff-893c19801911,Female,Asian,26,Bachelor,22,Project Manager,"Recruitment, Conflict Resolution, Leadership",AWS,121.6,No
mostlya8-c660-4815-8a71-2bece482374b,Female,Black,22,High School,6,Project Manager,"Deep Learning, Machine Learning, R",None,72.2,No
mostly91-a19d-4ee1-86e2-145ea9c2bde4,Male,Asian,37,Master,6,HR Manager,"Presentation, CRM, Negotiation",None,59.1,No
mostly05-2801-48ff-858b-b18d65b4e737,Male,Black,39,PhD,8,Project Manager,"Deep Learning, Machine Learning, Python",Scrum Master,60.8,No
mostly22-ac98-412e-b3c1-93c74d84fa89,Female,White,22,Bachelor,30,Sales Executive,"Python, R, Deep Learning",None,68.0,No
mostlybe-74cd-4a8c-985a-bad1f855a22e,Male,Asian,23,Bachelor,0,Project Manager,_RARE_,PMP,40.8,No
mostly90-26c5-4358-974c-171f52649c82,Female,White,31,PhD,8,Software Engineer,"HR Policies, Communication, Conflict Resolution",AWS,89.8,No
mostlyfc-90b0-46d7-a396-dde5cc134e39,Male,Hispanic,32,Master,4,Data Scientist,"Leadership, Conflict Resolution, HR Policies",None,127.0,No
mostlyc9-bb10-48b3-a0a8-7a5248bb5c2d,Female,Black,33,High School,15,Data Scientist,"Statistics, SQL, Python",None,124.0,No
mostlyae-54de-429b-9ff7-d9fba1558e57,Male,Asian,24,High School,9,HR Manager,_RARE_,Scrum Master,34.3,No
mostly5e-053a-459b-99f9-88232b50d1f6,Female,Hispanic,28,Master,15,Sales Executive,"SQL, AWS, Git",AWS,110.4,Yes
mostly8f-9534-49a6-9c93-bfc1f2a7f6a6,Non-binary,Hispanic,47,Bachelor,18,Sales Executive,"Leadership, Recruitment, Conflict Resolution",AWS,73.5,Yes
mostly36-2a42-490a-8358-9a8bd90d10cf,Male,Other,28,Master,24,Sales Executive,"Scheduling, Scrum, Leadership",AWS,64.1,No
mostlyd5-52d8-47ed-9932-e728c49aea10,Male,Hispanic,20,High School,9,HR Manager,"Python, Statistics, SQL",Scrum Master,114.2,Yes
mostly55-c9ad-445d-854d-939e24428c67,Male,White,22,Master,4,Software Engineer,"Machine Learning, Python, SQL",None,71.6,No
mostly88-0175-4cfc-bf2e-136f48a94e52,Male,Asian,27,Master,0,Data Scientist,"Communication, Recruitment, Conflict Resolution",None,62.4,No
mostly07-aa84-40c9-9ab2-120e01e93350,Female,Other,28,Bachelor,6,Sales Executive,_RARE_,Scrum Master,97.1,No
mostly00-c21d-49da-8206-f29dd3abb1df,Non-binary,White,35,Bachelor,8,HR Manager,_RARE_,PMP,43.9,No
mostly71-a73b-44eb-98ee-7a85d0eecebb,Female,White,34,Bachelor,9,HR Manager,"Java, C++, Python",Scrum Master,104.0,No
mostlybd-cf62-46d7-b62e-7e39c4338764,Male,Other,31,Master,30,HR Manager,_RARE_,PMP,64.9,Yes
mostly22-d63e-4d18-8b1b-b5b17fefc3cd,Male,White,23,Bachelor,0,Sales Executive,"Machine Learning, SQL, Statistics",Scrum Master,63.4,No
mostly13-cc05-4d11-aa42-d805ea37656f,Non-binary,White,31,Master,2,Software Engineer,_RARE_,AWS,73.3,No
mostly1a-6b44-4927-8c2a-a03ee68508dd,Non-binary,Asian,25,Bachelor,0,Project Manager,"Scrum, Scheduling, Budgeting",AWS,60.6,No
mostly24-2607-44fe-8d52-4bbc9e1c32ec,Male,White,36,Master,18,HR Manager,"SQL, Git, Java",None,91.4,Yes
mostlydb-dc3d-4190-be94-97dce1a77681,Male,White,31,Master,20,Project Manager,"Java, AWS, C++",None,116.4,No
mostly26-007c-445e-8a4f-612527cfcf3c,Female,White,34,PhD,8,Project Manager,"Java, SQL, AWS",PMP,126.9,No
mostly79-22c0-49a0-8194-8eed72019b2b,Male,Asian,28,Master,1,HR Manager,"Git, AWS, Java",None,82.6,No
mostly49-473e-4489-b240-d9827a57f260,Male,Asian,25,Bachelor,0,Sales Executive,_RARE_,AWS,83.1,No
mostly02-4501-4466-9627-33075c7c45a8,Female,White,39,Master,21,HR Manager,"Leadership, Recruitment, Communication",None,69.7,No
mostly0b-902b-4ce4-b356-181ecf0315d1,Male,White,39,High School,20,Software Engineer,_RARE_,None,72.9,No
mostly5d-8944-4579-b31e-b9f085a27791,Male,White,34,High School,27,Sales Executive,"Java, Python, Git",None,66.1,No
mostlyd2-0356-4056-a144-e3fc9472bb33,Female,White,35,Bachelor,9,Software Engineer,"Agile, Budgeting, Scheduling",AWS,79.4,Yes
mostly4b-6bc3-4a61-b599-8dc1abd768c3,Male,Asian,30,High School,9,Project Manager,"C++, Git, SQL",PMP,104.2,No
mostly34-0681-4214-8e79-f1fa6646072e,Male,White,25,PhD,2,Project Manager,"Budgeting, Leadership, Scheduling",PMP,71.4,No
mostlyc6-290f-4fc9-9910-557e1d278170,Female,Asian,27,Bachelor,27,Software Engineer,"Python, Deep Learning, SQL",None,124.0,Yes
mostlyd5-3014-4e09-a799-c51ff92eeeec,Female,White,25,Master,20,Software Engineer,_RARE_,AWS,128.0,Yes
mostlyef-8683-40bc-90a6-20aab60410ef,Male,Black,37,Master,30,Data Scientist,"Scrum, Scheduling, Leadership",Scrum Master,104.3,Yes
mostly08-6eb5-4477-89a5-8c349f99318f,Female,Black,33,Master,9,Project Manager,_RARE_,Scrum Master,97.8,No
mostly06-1da6-423d-9160-a1a62be739bb,Male,Asian,20,Bachelor,4,Software Engineer,"C++, Git, Python",None,110.2,No
mostly55-b9c8-456f-8e14-70e05d1d39ef,Male,White,33,Master,7,Project Manager,_RARE_,AWS,75.0,No
mostlyc7-58a7-41a9-9588-befb80ba9f77,Male,Asian,24,Bachelor,6,Data Scientist,"SQL, Java, Python",AWS,57.1,No
mostly07-7a82-423a-a37e-3621cc01e195,Male,Asian,29,PhD,3,Software Engineer,_RARE_,None,46.5,No
mostly94-691d-48ca-a9ce-e3408fea5dd8,Male,Hispanic,25,Master,15,HR Manager,"Cold Calling, Presentation, Networking",Scrum Master,50.8,No
mostly4f-57d5-46e3-a1fa-2bb2d7a8b1a5,Female,White,32,Master,22,Software Engineer,"Agile, Leadership, Scheduling",Scrum Master,100.0,No
mostly52-62c0-469c-9bc1-a620657d1ea7,Non-binary,Asian,33,Master,0,Project Manager,"Java, Git, Python",Scrum Master,63.7,No
mostlyc7-6541-497c-940a-1a28eb7ac598,Female,Hispanic,20,Bachelor,14,Sales Executive,"Statistics, Python, Deep Learning",AWS,67.4,No
mostlybc-d89f-41e4-bc02-6f128a10e83f,Female,White,27,Bachelor,10,Software Engineer,_RARE_,AWS,50.6,No
mostly82-c702-4022-a448-faa75ad12935,Female,Black,33,Master,0,HR Manager,"Agile, Scrum, Leadership",AWS,98.5,No
mostlya9-a7d0-4694-abb9-6a6c678ca932,Male,Asian,22,Bachelor,11,Project Manager,"Recruitment, HR Policies, Conflict Resolution",None,91.0,No
mostly96-897c-4e85-a4bf-fb9bf798e87c,Female,White,37,Bachelor,13,Project Manager,"Recruitment, HR Policies, Conflict Resolution",None,92.9,No
mostlyd3-baf9-4e70-b3de-8b2f0ce6b756,Male,Other,28,PhD,15,HR Manager,"Scrum, Leadership, Budgeting",PMP,63.7,No
mostly00-3c52-4308-87c5-51ea65c04261,Female,Other,37,Bachelor,5,Project Manager,_RARE_,None,70.2,No
mostly79-97f0-4d95-9850-7b2f530e76b3,Male,White,37,PhD,9,HR Manager,"Agile, Leadership, Scheduling",AWS,78.0,Yes
mostlybb-c8c0-4021-ac08-11c5a003be61,Female,White,30,Bachelor,4,Data Scientist,_RARE_,CFA,87.5,No
mostly1d-5d81-4cc7-935d-adb15ab20792,Non-binary,Black,34,PhD,13,Project Manager,"Machine Learning, Deep Learning, Statistics",Scrum Master,70.6,No
mostly99-bb4e-4d12-8b17-b2059616210d,Male,Black,24,Master,4,HR Manager,"Machine Learning, R, Deep Learning",None,76.4,Yes
mostlyc1-a19e-406d-8b5b-271c9e4f35f4,Male,Hispanic,50,High School,1,HR Manager,"Budgeting, Agile, Leadership",AWS,96.7,No
mostlyc0-cb69-48e5-b2c9-7d7046d3805c,Non-binary,Hispanic,31,Master,20,Sales Executive,"Communication, HR Policies, Recruitment",None,88.8,No
mostly69-6ef8-49af-ba93-687f80edc38d,Non-binary,Other,30,Master,14,Sales Executive,"Statistics, R, SQL",AWS,63.9,No
mostly71-12b0-4622-b852-26e8ee0fca44,Female,Asian,24,Master,0,Software Engineer,_RARE_,Scrum Master,74.9,No
mostly68-8855-42f6-b289-847c54d854f0,Female,Hispanic,24,Master,20,Project Manager,"HR Policies, Leadership, Communication",Scrum Master,92.2,No
mostly04-2b30-4f67-bdec-d7641e9c0c30,Non-binary,Hispanic,38,Master,0,Sales Executive,"Scheduling, Leadership, Budgeting",None,78.9,Yes
mostly63-10c8-4536-821f-12fbdef0ba03,Female,Asian,38,High School,10,Sales Executive,"HR Policies, Leadership, Conflict Resolution",AWS,64.8,No
mostlya1-42dc-44fa-84cf-2327d0732836,Male,Other,29,Master,20,Sales Executive,"Budgeting, Leadership, Agile",PMP,79.6,No
mostly84-921c-45b0-ad9d-06db27423d29,Male,Hispanic,30,PhD,10,HR Manager,"Java, AWS, Git",None,74.1,No
mostly54-51c2-49d3-b2c0-a66bd89530dd,Non-binary,Black,30,Bachelor,21,Software Engineer,_RARE_,None,54.4,No
mostly12-7269-4a09-aa17-4a434ceb6655,Male,White,37,Master,7,Software Engineer,"Statistics, Deep Learning, SQL",None,75.4,No
mostly13-8865-49c0-8792-7bba1b2c055c,Female,Black,32,High School,18,Project Manager,"Agile, Budgeting, Leadership",PMP,64.4,No
mostlyf9-8b9e-45dc-9ead-482c343a3689,Non-binary,Asian,22,Bachelor,17,Software Engineer,"CRM, Negotiation, Cold Calling",PMP,102.5,No
mostly2c-2169-4371-b6e3-124dc46661c9,Female,White,29,High School,17,Project Manager,_RARE_,None,81.3,No
mostly46-c742-4c17-9b82-e7d4f41dc780,Female,Black,23,Master,16,Project Manager,"Python, SQL, Java",None,71.9,No
mostly9b-5e0b-451d-8e56-fb14f6406863,Male,Other,33,High School,10,Software Engineer,_RARE_,None,113.7,No
mostly5d-80df-44f6-b27a-26aa46451513,Male,White,39,Master,4,HR Manager,_RARE_,None,89.8,Yes
mostly77-a2a6-439a-8e04-6542163bdf28,Female,Hispanic,37,PhD,11,Project Manager,"Python, C++, AWS",None,32.7,No
mostly97-6c9c-45f6-bed2-97e518c235d1,Female,Black,20,Master,4,Project Manager,"Java, SQL, AWS",None,39.0,No
mostly3d-d59b-444d-b603-4a80873b4c81,Male,Black,44,Bachelor,0,Software Engineer,_RARE_,AWS,79.8,No
mostlyc9-8eca-4acf-b0a5-ac504c36b0d4,Non-binary,White,35,PhD,15,Software Engineer,"Conflict Resolution, Communication, Recruitment",None,106.8,Yes
mostlye1-b57d-4f1a-8c18-6bcb902a730b,Non-binary,Hispanic,24,Bachelor,6,Project Manager,_RARE_,None,113.3,Yes
mostlya8-469b-416a-8754-5f7c7f710d3e,Female,Hispanic,34,Bachelor,5,Data Scientist,_RARE_,Scrum Master,74.7,Yes
mostly65-c0aa-44db-94a8-a3aa9acaa78d,Male,Hispanic,21,Bachelor,24,Data Scientist,"Leadership, Recruitment, HR Policies",AWS,32.2,No
mostlyca-99db-4b3d-a446-23c09deb0e21,Non-binary,White,34,Master,4,Data Scientist,"Budgeting, Leadership, Agile",Scrum Master,78.5,Yes
mostlyfe-e247-4020-ba52-df45c3a30cac,Female,Hispanic,29,Master,10,Data Scientist,"Recruitment, Conflict Resolution, HR Policies",None,58.2,No
mostlyeb-bd97-4da1-b93b-fce639f351ab,Non-binary,Asian,34,Master,12,Data Scientist,"Machine Learning, R, Deep Learning",CFA,67.8,No
mostly92-014d-4dc1-8ed2-401dfda40e6b,Male,White,24,Master,0,Data Scientist,_RARE_,CFA,70.5,No
mostly90-4d8c-4a9e-9760-126304b9f6f8,Male,Black,35,High School,8,Project Manager,"Conflict Resolution, HR Policies, Leadership",PMP,90.4,Yes
mostly89-7327-4acd-9a60-96ffd51432a3,Female,Hispanic,31,Master,6,Sales Executive,"Statistics, Python, Deep Learning",AWS,114.5,No
mostly98-3961-4b22-8a0a-aee9ac45f2ae,Non-binary,White,32,Bachelor,11,Data Scientist,"Leadership, Agile, Scheduling",None,87.3,No
mostlyf8-9095-456f-ac4a-ebd949df9e93,Male,Asian,29,Bachelor,6,Project Manager,_RARE_,None,80.6,No
mostly33-83fd-4746-924b-dd13b048d27a,Female,Black,30,Bachelor,30,Data Scientist,"Networking, CRM, Cold Calling",CFA,71.4,No
mostly48-3573-4858-87b3-511625c2d972,Non-binary,Black,40,High School,0,Project Manager,"SQL, Deep Learning, Machine Learning",CFA,57.2,No
mostly72-8e61-49e3-a4a3-abf7c5fcc9b3,Male,Asian,22,Bachelor,4,HR Manager,_RARE_,None,94.1,No
mostlyb4-c010-4ca3-9937-6ffaa2c9a2ea,Male,White,27,Bachelor,5,Data Scientist,"Scrum, Scheduling, Leadership",CFA,87.6,No
mostlyf4-9d67-44d3-b680-58d91eaada48,Female,White,29,Bachelor,5,Project Manager,"Presentation, Networking, Negotiation",PMP,78.9,No
mostly33-7009-41aa-9d5c-7e0a0ab72d21,Female,Hispanic,39,Bachelor,3,Sales Executive,"Git, SQL, AWS",Scrum Master,40.5,No
mostly91-9e9f-4e60-a82b-73fcbc848889,Male,Black,22,Bachelor,22,HR Manager,"Presentation, Cold Calling, Negotiation",None,73.9,No
mostly3e-e13d-4337-8a10-0c27cc65fc9f,Female,Asian,24,Master,6,Data Scientist,_RARE_,None,125.4,No
mostlyd4-7105-4d3f-95b9-7c25ee6aa040,Male,White,29,Bachelor,27,Software Engineer,_RARE_,None,95.9,No
mostly98-d4ad-410a-afba-ef4bd8adbc97,Male,Other,44,PhD,1,Software Engineer,"Python, Deep Learning, Machine Learning",None,121.7,No
mostly86-1439-4f19-af32-67c87e0dbeee,Female,Black,23,Master,21,Data Scientist,"R, Statistics, SQL",None,64.4,No
mostlyaa-cd2c-46ad-9a2c-0a1b87d62ddc,Female,White,35,Bachelor,9,HR Manager,"Conflict Resolution, Recruitment, HR Policies",None,66.9,No
mostlyed-7ea4-42b7-bc4b-38dcf097147f,Female,White,51,PhD,0,Sales Executive,"Python, SQL, Deep Learning",Scrum Master,76.9,No
mostly55-8502-46e4-b8c9-2b191475e182,Male,Hispanic,46,Bachelor,7,HR Manager,"Machine Learning, Statistics, Python",CFA,105.2,No
mostlyba-c7a2-4628-bee3-ae95c46e360f,Male,Black,35,Bachelor,0,Sales Executive,"Scrum, Agile, Scheduling",Scrum Master,63.6,No
mostly1d-c0da-4c4b-934c-9b3611f51923,Female,Black,20,Bachelor,11,Data Scientist,_RARE_,None,40.3,Yes
mostly04-8f3f-45bf-9a10-fa14faef0da9,Male,Hispanic,20,Bachelor,2,Project Manager,"Machine Learning, Python, SQL",None,82.5,No
mostly5b-0361-4b61-803e-1162337cc101,Female,Asian,34,Master,6,HR Manager,"Recruitment, HR Policies, Conflict Resolution",None,33.2,No
mostly69-7f7b-4c53-ab7d-bc3cddf19242,Male,Hispanic,27,Master,4,Data Scientist,"Presentation, Cold Calling, Negotiation",None,50.0,No
mostlye3-9f95-47f3-aeba-28b47f63c5c2,Male,White,26,Bachelor,15,Project Manager,"Recruitment, Conflict Resolution, Communication",None,46.9,No
mostlyb0-038e-49c6-9ea5-86b688d1c7ef,Female,Black,34,Bachelor,14,Data Scientist,_RARE_,None,106.5,No
mostly2f-401b-44f9-956c-06649aa3bb95,Male,Hispanic,35,Master,30,HR Manager,_RARE_,Scrum Master,41.5,No
mostlye2-1945-45b0-92e5-5eb0cbca3b98,Female,Black,24,Master,13,Sales Executive,"Conflict Resolution, Communication, Recruitment",AWS,64.6,No
mostly97-e263-4852-891a-3efa618f4b79,Female,White,22,Bachelor,5,HR Manager,"C++, AWS, Git",None,88.2,No
mostly62-019c-450b-82bb-66b95532c072,Male,Black,22,High School,4,Project Manager,"AWS, Git, Java",None,71.4,No
mostlyb4-b3fe-4c94-b7c8-8384db683448,Male,Hispanic,33,Master,2,Software Engineer,"Deep Learning, SQL, Machine Learning",None,92.9,No
mostlydb-443d-44aa-ba68-7d155686589c,Male,Black,46,Bachelor,0,Sales Executive,"Presentation, Cold Calling, Networking",AWS,111.0,No
mostlyc6-518d-41f0-b583-77d5793d5058,Male,Other,39,Master,8,HR Manager,"Python, C++, Git",None,58.7,No
mostlyfd-cbee-4dd7-9059-8ece1ab1e0bb,Male,Hispanic,35,Bachelor,18,HR Manager,"Leadership, Agile, Budgeting",None,71.7,No
mostly67-e634-4781-bee0-b330ddb797ed,Male,Hispanic,37,Master,0,Project Manager,"Networking, Presentation, CRM",Scrum Master,39.6,Yes
mostly75-5f0c-47dd-9720-fa94e9aabadc,Male,White,24,Bachelor,21,Project Manager,"Python, AWS, C++",Scrum Master,123.8,No
mostlyd2-b64e-4be4-9ad5-11d7f4d44e36,Female,Black,33,Master,30,Data Scientist,_RARE_,Scrum Master,41.9,Yes
mostlye6-6c53-474c-9741-175069a35438,Female,White,26,Bachelor,7,Sales Executive,_RARE_,None,100.4,No
mostly0d-0508-45d0-ae9c-917cb14a7384,Female,Asian,33,Master,7,Project Manager,_RARE_,None,73.5,No
mostly3d-c477-417c-9f00-df095e4c2c1f,Female,Other,26,Master,0,Data Scientist,_RARE_,None,69.4,No
mostly08-8bfa-4bc9-9403-023f2ef7933f,Non-binary,White,30,Master,8,Software Engineer,"Budgeting, Scheduling, Agile",None,75.5,No
mostlyd5-e4b6-458a-aafb-9016d457b5d7,Male,White,26,Bachelor,18,HR Manager,"Conflict Resolution, Leadership, HR Policies",AWS,64.2,No
mostlye3-d8d2-4a44-8ed7-60aed85904f1,Male,Other,34,Master,13,Data Scientist,"Deep Learning, Machine Learning, R",None,82.8,Yes
mostly5e-45c0-467e-b5a3-e3f1dfaa639a,Female,Asian,21,Bachelor,3,Software Engineer,"Statistics, R, Python",Scrum Master,52.9,No
mostly5b-b160-4aef-b956-fecaaad1fa67,Male,Black,24,PhD,5,Project Manager,"Python, AWS, SQL",PMP,35.0,No
mostly2a-78b2-4c6b-98fe-289a608cb51f,Non-binary,Black,30,Master,15,Data Scientist,_RARE_,None,82.1,No
mostly35-080e-4582-8888-a97dbc23645c,Male,Other,35,High School,3,Project Manager,"Python, SQL, Java",None,59.9,No
mostlycb-2480-40d1-ae47-924894afedc6,Male,White,30,Bachelor,14,Sales Executive,"Presentation, CRM, Negotiation",CFA,93.3,Yes
mostly17-a6d5-42c2-a0a9-8f8cbe65acb1,Female,Asian,29,PhD,18,Sales Executive,"Cold Calling, CRM, Negotiation",None,128.0,No
mostlye1-a6a7-4686-be1a-407f3c66990b,Non-binary,Black,39,Bachelor,0,Data Scientist,_RARE_,None,93.3,No
mostlycc-65a3-4fd2-9787-69c9332c7a51,Male,Asian,35,High School,5,Data Scientist,"Scrum, Agile, Scheduling",Scrum Master,57.0,No
mostly2e-42d9-4736-846b-3764d3a33cae,Non-binary,White,38,High School,22,Software Engineer,"Agile, Budgeting, Leadership",AWS,94.8,No
mostlyda-eee3-4d62-b046-06b0092e052f,Male,Black,33,Master,12,Project Manager,"Leadership, Budgeting, Scheduling",None,107.0,No
mostly02-d0e0-46ea-b6be-186fbe40cb99,Male,Other,26,Bachelor,11,Project Manager,_RARE_,None,58.6,Yes
mostlyb0-9b6a-43a9-8052-67e7c66d10bb,Male,Black,27,High School,6,Data Scientist,"Deep Learning, Statistics, R",None,59.2,No
mostly67-a0e7-40d1-b7b2-77122705f1cf,Female,White,24,High School,6,HR Manager,_RARE_,None,76.5,No
mostly89-3c81-4bf1-924f-effdbe226596,Female,Asian,39,Bachelor,4,Sales Executive,"Deep Learning, Python, Machine Learning",PMP,63.8,No
mostly0f-2793-4b1b-835f-e849f9e111ff,Female,Black,39,Master,12,Software Engineer,"Recruitment, Communication, Conflict Resolution",PMP,85.5,No
mostly9b-8e96-4df3-b219-d700a45a7126,Male,Black,34,Bachelor,2,Data Scientist,"Cold Calling, CRM, Negotiation",None,35.6,No
mostly2e-547e-4a80-abec-855d545f945d,Male,White,27,Master,21,Data Scientist,"AWS, Python, C++",None,115.8,No
mostly66-9d91-45ae-ba3f-9fe9c02116aa,Male,White,34,Master,10,Software Engineer,_RARE_,PMP,59.8,No
mostlyc9-86f9-4574-a3bb-eb3b5f566461,Female,Black,26,Master,13,Software Engineer,"C++, Java, Python",AWS,54.7,No
mostly82-af1b-46d7-95f1-ed94d6bcb40b,Female,Black,22,Bachelor,8,Sales Executive,"HR Policies, Leadership, Conflict Resolution",PMP,76.2,No
mostly6e-dbd5-4408-a7fd-a6ba757361f5,Female,Hispanic,28,PhD,11,Data Scientist,"Recruitment, HR Policies, Communication",None,67.3,No
mostly6c-72fc-4a6a-8912-bf1f74d22239,Female,Asian,30,High School,5,Sales Executive,"Recruitment, Conflict Resolution, Leadership",AWS,70.3,No
mostly1f-66eb-414a-af0c-e0573c35f907,Male,Hispanic,25,Bachelor,18,Project Manager,"HR Policies, Conflict Resolution, Communication",None,73.2,No
mostly08-d0bb-456e-a727-4d89e45721ee,Male,Asian,23,PhD,0,Sales Executive,"Presentation, Negotiation, CRM",None,67.7,No
mostlyd6-b7d2-4028-ba79-8e908bb3bdc4,Female,Other,25,Bachelor,30,Data Scientist,"Agile, Budgeting, Scrum",PMP,102.5,Yes
mostlyf4-78d4-4753-9e64-3991cf69df1f,Female,Asian,30,Bachelor,2,Project Manager,_RARE_,None,83.0,No
mostlyf6-2f43-4cdc-9dfb-1f745b3fbcab,Male,White,33,Master,9,Project Manager,_RARE_,PMP,123.9,Yes
mostlya8-341b-4141-9723-db66140951e8,Male,Black,34,Bachelor,30,HR Manager,"Leadership, Communication, Conflict Resolution",Scrum Master,102.2,No
mostly6c-fc8b-4f8a-973c-27f58a4ec9df,Male,White,21,PhD,27,Project Manager,"Deep Learning, Statistics, SQL",CFA,34.0,No
mostlyd1-5ee7-406a-a591-808432e68ad8,Male,Asian,35,Master,1,HR Manager,"Presentation, Cold Calling, Negotiation",AWS,34.6,Yes
mostlyae-1980-45e5-8fc0-47e49a0427d9,Male,Asian,28,PhD,0,Sales Executive,"Presentation, Negotiation, CRM",Scrum Master,70.5,No
mostly57-6ae1-4aee-bfb7-ef75c07dcf69,Female,Asian,48,High School,16,Project Manager,_RARE_,PMP,110.1,No
mostlya7-f63e-4726-a232-20a2fd415108,Non-binary,Asian,48,Master,6,HR Manager,"Negotiation, Networking, Cold Calling",AWS,77.5,Yes
mostlya7-270e-43ae-88cf-214c49ef7ae1,Female,Asian,30,Bachelor,6,Data Scientist,"R, Statistics, Python",PMP,56.0,No
mostly4d-ab9b-49b8-bc1b-db36cb44ea26,Male,Black,29,Bachelor,24,HR Manager,"Agile, Budgeting, Scrum",PMP,99.0,No
mostlyb3-66dc-4057-bf9b-fac05bf685ce,Male,White,34,High School,0,Project Manager,"Scheduling, Agile, Leadership",None,116.8,No
mostlybf-9a69-4b57-9b09-304f65a12863,Female,White,28,Master,2,Software Engineer,"R, SQL, Statistics",AWS,80.5,No
mostlye6-8ebb-43ec-b05f-8a270906be22,Female,Asian,36,Bachelor,20,Project Manager,"SQL, Machine Learning, Python",None,76.6,No
mostlyf0-fc70-4330-b6d7-0e11ebf21cda,Male,Asian,30,Bachelor,3,Data Scientist,"R, Statistics, SQL",None,78.6,Yes
mostlyb2-6dba-4ca8-8578-02ad75a57af5,Male,Asian,39,Bachelor,5,Sales Executive,"Budgeting, Scrum, Scheduling",PMP,65.5,No
mostly73-61d9-4f17-9e2b-545f5d300b54,Female,White,51,Bachelor,7,Software Engineer,_RARE_,AWS,52.4,No
mostly7c-18cd-42ba-ae1a-e39b55b0771e,Male,Black,27,PhD,13,Software Engineer,_RARE_,AWS,73.6,Yes
mostly69-247e-4fc4-9ebe-fa282016a99e,Non-binary,Hispanic,29,Bachelor,9,Sales Executive,"Machine Learning, R, Deep Learning",Scrum Master,100.4,No
mostly84-1a57-48d5-879c-e9e6b0935381,Female,White,35,Bachelor,18,Data Scientist,_RARE_,None,70.8,No
mostly5e-516b-402d-9c4d-e9e303f883e7,Non-binary,Black,28,Master,3,Sales Executive,_RARE_,None,43.4,No
mostly4c-2fff-47d8-84ad-129eb34c480e,Male,Hispanic,48,Bachelor,6,Software Engineer,"Communication, Recruitment, HR Policies",Scrum Master,99.0,No
mostly57-a98a-41e5-b57a-c0b0debd9a82,Male,Black,21,Bachelor,14,Sales Executive,"Java, Git, Python",None,80.5,No
mostly7e-ea29-4b9e-8dd7-d5b745e7d7af,Male,Hispanic,20,Master,20,Project Manager,"SQL, Deep Learning, Machine Learning",None,76.9,No
mostly06-0782-4ab2-8e2a-3a5477e77fe7,Male,White,34,Master,3,Data Scientist,"Git, Python, SQL",None,89.3,No
mostly6f-d374-4680-9154-270c3d4c481f,Non-binary,Asian,20,PhD,8,Software Engineer,_RARE_,None,33.7,No
mostly37-78b3-4ede-ab19-6873013a441e,Male,Other,20,Bachelor,26,Project Manager,"Presentation, CRM, Negotiation",None,69.7,No
mostly69-bd95-4d2c-b0e8-4e23066aa259,Female,White,29,Bachelor,0,Project Manager,"Agile, Budgeting, Scrum",None,40.9,Yes
mostlyd3-23aa-4da4-87e7-b11064249748,Male,Asian,29,Bachelor,5,Data Scientist,"Machine Learning, R, Deep Learning",Scrum Master,80.9,No
mostly97-715b-4214-a09b-eb3831940d91,Female,Asian,35,Bachelor,18,Sales Executive,"SQL, Git, Java",PMP,68.7,No
